@relation 'base6-191018-weka-weka.filters.unsupervised.attribute.Remove-R1-6,8,14-20'

@attribute nedge numeric
@attribute fval numeric
@attribute walklen numeric
@attribute hillclimb numeric
@attribute balswap numeric
@attribute improve1 numeric
@attribute drBool {FALSE,TRUE}

@data
955,16.036627,4,1,0,1,FALSE
965,16.534706,4,1,0,1,FALSE
947,16.549522,4,1,0,1,FALSE
917,14.998749,4,1,0,1,FALSE
964,17.265779,4,1,0,1,FALSE
935,15.620726,4,1,0,1,FALSE
974,16.803082,4,1,0,1,FALSE
978,16.164516,4,1,0,1,FALSE
953,18.240362,4,1,0,1,FALSE
954,16.267696,2,1,0,0,FALSE
954,16.877796,2,1,0,0,FALSE
962,17.352367,2,1,0,0,FALSE
943,16.055313,2,1,0,0,FALSE
982,17.064295,2,1,0,0,FALSE
936,17.047443,2,1,0,0,FALSE
950,16.196968,2,1,0,0,FALSE
942,16.081684,2,1,0,0,TRUE
980,17.580627,2,1,0,0,FALSE
925,15.364565,2,1,0,0,FALSE
992,18.140583,2,1,0,0,FALSE
951,42.872505,2,1,0,0,FALSE
935,15.568144,2,1,0,0,FALSE
914,14.421488,2,1,0,0,FALSE
949,16.480976,2,1,0,0,FALSE
919,15.923674,2,1,0,0,FALSE
933,15.345497,2,1,0,0,FALSE
959,16.699429,2,1,0,0,FALSE
937,15.145458,2,1,0,0,FALSE
918,15.179274,2,1,0,0,TRUE
932,14.910873,1,1,0,1,FALSE
978,17.068451,1,1,0,1,FALSE
989,18.070782,1,1,0,1,FALSE
941,15.947042,1,1,0,1,FALSE
928,15.198268,1,1,0,1,FALSE
951,16.965399,1,1,0,1,FALSE
929,14.962925,1,1,0,1,FALSE
965,16.324291,1,1,0,1,FALSE
941,15.945379,1,1,0,1,FALSE
948,16.00202,1,1,0,1,FALSE
912,14.348591,1,1,0,1,FALSE
976,17.074097,1,1,0,1,FALSE
959,16.407808,1,1,0,1,FALSE
940,15.697712,1,1,0,1,FALSE
928,15.203966,1,1,0,1,FALSE
940,15.410952,1,1,0,1,FALSE
934,15.948225,1,1,0,1,FALSE
966,16.827971,1,1,0,1,FALSE
978,16.922073,1,1,0,1,FALSE
931,15.714775,1,1,0,1,FALSE
961,17.105656,2,1,1,0,FALSE
939,15.778471,2,1,1,0,FALSE
981,17.277969,2,1,1,0,FALSE
983,17.116692,2,1,1,0,FALSE
986,16.438601,2,1,1,0,FALSE
983,16.779148,2,1,1,0,FALSE
962,17.22991,2,1,1,0,FALSE
923,15.542054,2,1,1,0,FALSE
967,16.194408,2,1,1,0,FALSE
961,14.999336,2,1,1,0,FALSE
937,15.235878,2,1,1,0,FALSE
975,17.672173,2,1,1,0,FALSE
922,14.760334,2,1,1,0,FALSE
918,14.656799,2,1,1,0,FALSE
950,15.750919,2,1,1,0,FALSE
965,16.129833,2,1,1,0,FALSE
947,16.651878,2,1,1,0,FALSE
948,14.94968,2,1,1,0,FALSE
987,16.858826,2,1,1,0,FALSE
961,16.341093,2,1,1,0,FALSE
941,14.714559,4,1,1,0,FALSE
942,16.239941,4,1,1,0,FALSE
952,16.39085,4,1,1,0,FALSE
975,16.895638,4,1,1,0,FALSE
938,15.339697,4,1,1,0,FALSE
928,15.844769,4,1,1,0,FALSE
938,15.694469,4,1,1,0,FALSE
944,16.765566,4,1,1,0,FALSE
934,15.87258,4,1,1,0,FALSE
968,17.164726,4,1,1,0,FALSE
951,15.39247,4,1,1,0,FALSE
951,16.291479,4,1,1,0,FALSE
973,16.933428,4,1,1,0,FALSE
921,15.491879,4,1,1,0,FALSE
980,17.10919,4,1,1,0,FALSE
955,17.450451,4,1,1,0,FALSE
964,16.501869,4,1,1,0,FALSE
953,16.691811,4,1,1,0,FALSE
970,16.111225,4,1,1,0,FALSE
931,15.767464,4,1,1,0,FALSE
980,17.57246,1,1,1,0,FALSE
940,16.094427,1,1,1,0,FALSE
943,15.999554,1,1,1,0,FALSE
931,15.407154,1,1,1,0,FALSE
932,15.198481,1,1,1,0,FALSE
938,16.690392,1,1,1,0,FALSE
922,15.321556,1,1,1,0,FALSE
942,15.435463,1,1,1,0,FALSE
954,15.900354,1,1,1,0,FALSE
969,16.682507,1,1,1,0,FALSE
976,42.895947,1,1,1,0,FALSE
997,17.771389,1,1,1,0,FALSE
985,17.797218,1,1,1,0,FALSE
965,15.511652,1,1,1,0,FALSE
957,18.208214,1,1,1,0,FALSE
938,14.512392,1,1,1,0,FALSE
986,16.975723,1,1,1,0,FALSE
958,16.809359,1,1,1,0,FALSE
975,17.600998,1,1,1,0,FALSE
944,15.822079,1,1,1,0,FALSE
934,15.960987,2,1,0,1,FALSE
1007,16.922081,2,1,0,1,FALSE
942,15.908503,2,1,0,1,FALSE
1000,17.534201,2,1,0,1,FALSE
973,18.37562,2,1,0,1,FALSE
948,15.819057,2,1,0,1,FALSE
967,16.577631,2,1,0,1,FALSE
955,15.164106,2,1,0,1,FALSE
947,14.591942,2,1,0,1,FALSE
932,16.156193,2,1,0,1,FALSE
951,16.668081,2,1,0,1,FALSE
927,15.317188,2,1,0,1,FALSE
907,16.042547,2,1,0,1,FALSE
961,16.402103,2,1,0,1,FALSE
938,15.127878,2,1,0,1,FALSE
953,16.054071,2,1,0,1,FALSE
944,16.022955,2,1,0,1,FALSE
944,42.785316,2,1,0,1,FALSE
929,15.442249,2,1,0,1,FALSE
952,15.494684,2,1,0,1,FALSE
973,15.917305,4,1,0,0,FALSE
960,15.540698,4,1,0,0,FALSE
977,16.843719,4,1,0,0,FALSE
944,15.449987,4,1,0,0,FALSE
955,16.108894,4,1,0,0,FALSE
988,16.769533,4,1,0,0,FALSE
934,15.808779,4,1,0,0,FALSE
943,15.741817,4,1,0,0,FALSE
946,16.890343,4,1,0,0,FALSE
923,16.165958,4,1,0,0,FALSE
967,16.799173,4,1,0,0,FALSE
957,15.966307,4,1,0,0,FALSE
905,14.697576,4,1,0,0,FALSE
957,16.174452,4,1,0,0,FALSE
935,15.48723,4,1,0,0,FALSE
955,16.664093,4,1,0,0,FALSE
952,17.094772,4,1,0,0,FALSE
926,14.642817,4,1,0,0,FALSE
956,15.332385,4,1,0,0,FALSE
929,15.123363,4,1,0,0,FALSE
1018,19.923866,1,1,0,1,FALSE
1040,21.000191,1,1,0,1,FALSE
1037,20.343468,1,1,0,1,FALSE
1027,20.850948,1,1,0,1,FALSE
1061,20.094938,1,1,0,1,FALSE
1032,19.188814,1,1,0,1,FALSE
1042,21.222118,1,1,0,1,FALSE
1049,44.312225,1,1,0,1,FALSE
1060,21.014828,1,1,0,1,FALSE
1022,19.550781,1,1,0,1,FALSE
1054,20.252495,1,1,0,1,FALSE
1012,19.984169,1,1,0,1,FALSE
1040,20.987511,1,1,0,1,FALSE
1039,20.372227,1,1,0,1,FALSE
993,19.721928,1,1,0,1,FALSE
1032,19.519417,1,1,0,1,FALSE
1014,19.616489,1,1,0,1,FALSE
1032,45.112961,1,1,0,1,FALSE
1004,19.006897,1,1,0,1,FALSE
1058,21.300095,1,1,0,1,FALSE
1033,45.727623,4,1,0,1,FALSE
1025,19.686977,4,1,0,1,FALSE
1003,19.503044,4,1,0,1,FALSE
1026,20.230856,4,1,0,1,FALSE
1020,19.461235,4,1,0,1,FALSE
1017,19.535118,4,1,0,1,FALSE
1017,19.578438,4,1,0,1,FALSE
1040,19.856647,4,1,0,1,FALSE
1024,45.811356,4,1,0,1,FALSE
1032,20.876287,4,1,0,1,FALSE
1069,21.742283,4,1,0,1,FALSE
1040,20.073074,4,1,0,1,FALSE
1017,20.493181,4,1,0,1,FALSE
1034,20.504276,4,1,0,1,FALSE
1056,21.113396,4,1,0,1,FALSE
1060,21.916397,4,1,0,1,FALSE
1030,18.440044,4,1,0,1,FALSE
1034,20.045738,4,1,0,1,FALSE
1007,19.961758,4,1,0,1,FALSE
1029,43.376156,4,1,0,1,FALSE
1061,20.978409,2,1,0,1,FALSE
1040,20.563469,2,1,0,1,FALSE
1047,19.02347,2,1,0,1,FALSE
1021,20.083719,2,1,0,1,FALSE
1016,19.45166,2,1,0,1,FALSE
1003,18.784586,2,1,0,1,FALSE
1051,21.443874,2,1,0,1,FALSE
1031,19.153687,2,1,0,1,FALSE
1022,20.329472,2,1,0,1,FALSE
1009,19.967373,2,1,0,1,FALSE
1020,44.183258,2,1,0,1,FALSE
1003,19.359802,2,1,0,1,FALSE
1024,20.491978,2,1,0,1,FALSE
1034,19.568144,2,1,0,1,FALSE
1065,21.088326,2,1,0,1,FALSE
983,18.131983,2,1,0,1,FALSE
1019,19.286945,2,1,0,1,FALSE
1043,21.821579,2,1,0,1,FALSE
1013,18.963015,2,1,0,1,FALSE
1020,20.493345,2,1,0,1,FALSE
1006,18.543383,4,1,1,0,FALSE
1037,20.335432,4,1,1,0,FALSE
1015,19.902306,4,1,1,0,FALSE
1017,21.414276,4,1,1,0,FALSE
1015,18.978001,4,1,1,0,FALSE
1042,19.333633,4,1,1,0,FALSE
1026,19.5103,4,1,1,0,FALSE
1041,19.984905,4,1,1,0,FALSE
1024,21.517275,4,1,1,0,FALSE
1005,19.623001,4,1,1,0,FALSE
1027,19.724182,4,1,1,0,FALSE
1028,20.613161,4,1,1,0,FALSE
1018,20.4076,4,1,1,0,FALSE
1034,19.478045,4,1,1,0,FALSE
995,18.512846,4,1,1,0,FALSE
1052,20.713097,4,1,1,0,FALSE
1057,19.001572,4,1,1,0,FALSE
1050,20.662745,4,1,1,0,FALSE
1043,21.888577,4,1,1,0,FALSE
1037,22.866199,4,1,1,0,FALSE
1067,21.411522,1,1,1,0,FALSE
1046,20.544104,1,1,1,0,FALSE
1034,19.60297,1,1,1,0,FALSE
1028,19.882076,1,1,1,0,FALSE
1051,21.293327,1,1,1,0,FALSE
1046,20.390663,1,1,1,0,FALSE
1014,20.731461,1,1,1,0,FALSE
1012,20.296993,1,1,1,0,FALSE
1074,21.681826,1,1,1,0,FALSE
1053,45.905418,1,1,1,0,FALSE
1016,18.976841,1,1,1,0,FALSE
1069,20.679646,1,1,1,0,FALSE
1000,18.547016,1,1,1,0,FALSE
1040,20.222441,1,1,1,0,FALSE
1054,21.908924,1,1,1,0,FALSE
1060,21.052729,1,1,1,0,FALSE
1045,45.166248,1,1,1,0,FALSE
1053,19.763355,1,1,1,0,FALSE
1016,20.693295,1,1,1,0,FALSE
1013,18.814953,1,1,1,0,FALSE
1019,20.338161,2,1,1,1,FALSE
1043,21.068855,2,1,1,1,TRUE
1073,21.462181,2,1,1,1,TRUE
1029,19.879036,2,1,1,1,FALSE
1006,17.65424,2,1,1,1,TRUE
1046,20.355999,2,1,1,1,TRUE
1047,20.553211,2,1,1,1,TRUE
1005,20.083698,2,1,1,1,TRUE
1048,20.828806,2,1,1,1,FALSE
1045,20.715509,2,1,1,1,FALSE
981,18.216141,2,1,1,1,TRUE
1031,19.958803,2,1,1,1,FALSE
1000,19.48374,2,1,1,1,TRUE
1054,20.542751,2,1,1,1,TRUE
1038,43.619076,2,1,1,1,TRUE
1047,21.187927,2,1,1,1,TRUE
1014,19.020245,2,1,1,1,TRUE
1052,21.374006,2,1,1,1,TRUE
1022,20.15041,2,1,1,1,TRUE
1010,20.923283,2,1,1,1,FALSE
1022,46.738869,4,1,1,1,TRUE
1063,20.463436,4,1,1,1,FALSE
1048,19.464804,4,1,1,1,FALSE
1020,20.311348,4,1,1,1,TRUE
1034,20.468075,4,1,1,1,TRUE
1046,20.713646,4,1,1,1,FALSE
1048,20.387472,4,1,1,1,TRUE
1046,20.423725,4,1,1,1,FALSE
1028,19.230904,4,1,1,1,FALSE
1049,21.089298,4,1,1,1,FALSE
1070,20.447552,4,1,1,1,TRUE
1022,19.678082,4,1,1,1,FALSE
1044,19.623531,4,1,1,1,TRUE
1024,19.943472,4,1,1,1,FALSE
1007,19.538439,4,1,1,1,FALSE
1040,20.022303,4,1,1,1,FALSE
1042,21.403606,4,1,1,1,FALSE
1007,19.581516,4,1,1,1,TRUE
1015,19.318859,4,1,1,1,TRUE
1023,19.097198,4,1,1,1,FALSE
1038,20.142075,4,1,0,0,FALSE
1072,21.575338,4,1,0,0,FALSE
1016,19.67664,4,1,0,0,FALSE
1029,19.917076,4,1,0,0,FALSE
1046,21.417248,4,1,0,0,FALSE
1047,21.133202,4,1,0,0,TRUE
1055,21.705162,4,1,0,0,FALSE
1041,19.306881,4,1,0,0,FALSE
1020,19.223286,4,1,0,0,FALSE
1038,20.651722,4,1,0,0,FALSE
1029,20.297762,4,1,0,0,FALSE
1044,19.673199,4,1,0,0,FALSE
1032,20.709599,4,1,0,0,FALSE
1029,20.776226,4,1,0,0,FALSE
1027,19.224724,4,1,0,0,FALSE
1039,20.551029,4,1,0,0,FALSE
1012,19.22875,4,1,0,0,FALSE
1036,20.151068,4,1,0,0,FALSE
1019,20.0783,4,1,0,0,FALSE
1018,18.804846,4,1,0,0,FALSE
1036,20.549835,2,1,1,0,FALSE
1040,19.529758,2,1,1,0,FALSE
1059,21.64727,2,1,1,0,FALSE
994,19.928116,2,1,1,0,FALSE
1039,21.240601,2,1,1,0,FALSE
1024,20.189625,2,1,1,0,FALSE
1021,20.066525,2,1,1,0,FALSE
1012,20.22171,2,1,1,0,FALSE
1017,19.066694,2,1,1,0,FALSE
1071,21.534378,2,1,1,0,FALSE
1012,19.460979,2,1,1,0,FALSE
1037,20.954048,2,1,1,0,FALSE
1019,45.069584,2,1,1,0,FALSE
1038,19.749989,2,1,1,0,FALSE
1021,19.644651,2,1,1,0,FALSE
1049,20.752348,2,1,1,0,FALSE
1054,21.328295,2,1,1,0,FALSE
1015,19.874775,2,1,1,0,FALSE
1020,18.724243,2,1,1,0,FALSE
1048,20.732136,2,1,1,0,FALSE
1050,21.192616,1,1,1,1,TRUE
1055,21.590771,1,1,1,1,TRUE
1030,20.052643,1,1,1,1,FALSE
1038,20.068977,1,1,1,1,FALSE
1021,19.996479,1,1,1,1,TRUE
1012,19.373508,1,1,1,1,TRUE
1026,44.139236,1,1,1,1,TRUE
1023,19.486526,1,1,1,1,FALSE
1046,20.484211,1,1,1,1,TRUE
1001,18.795223,1,1,1,1,TRUE
1035,20.639418,1,1,1,1,FALSE
1042,20.228489,1,1,1,1,TRUE
1010,18.791742,1,1,1,1,FALSE
993,18.636814,1,1,1,1,TRUE
1029,20.226431,1,1,1,1,FALSE
1040,19.457478,1,1,1,1,FALSE
1047,21.262077,1,1,1,1,TRUE
1044,18.123604,1,1,1,1,FALSE
1050,20.232216,1,1,1,1,FALSE
1048,21.028404,1,1,1,1,FALSE
1022,20.072884,1,1,0,0,FALSE
1067,21.973572,1,1,0,0,FALSE
1060,21.536364,1,1,0,0,FALSE
1036,20.32366,1,1,0,0,FALSE
1021,19.766106,1,1,0,0,FALSE
1045,21.151159,1,1,0,0,FALSE
1008,45.707336,1,1,0,0,FALSE
1030,21.214951,1,1,0,0,TRUE
1023,20.301613,1,1,0,0,FALSE
1014,20.19593,1,1,0,0,FALSE
1035,20.18227,1,1,0,0,FALSE
1030,19.272308,1,1,0,0,FALSE
1024,20.482918,1,1,0,0,FALSE
1004,19.678011,1,1,0,0,FALSE
1044,20.098778,1,1,0,0,FALSE
1042,20.224865,1,1,0,0,FALSE
1057,21.089664,1,1,0,0,FALSE
1035,20.07859,1,1,0,0,FALSE
1008,19.463848,1,1,0,0,FALSE
1016,19.150799,1,1,0,0,FALSE
1040,46.680229,2,1,0,0,FALSE
1031,21.099388,2,1,0,0,FALSE
1009,19.615427,2,1,0,0,FALSE
1032,20.862877,2,1,0,0,FALSE
1028,20.039888,2,1,0,0,FALSE
1065,21.001892,2,1,0,0,FALSE
1015,19.837151,2,1,0,0,FALSE
1015,20.001997,2,1,0,0,FALSE
1037,20.971428,2,1,0,0,FALSE
1034,20.956364,2,1,0,0,FALSE
989,17.225521,2,1,0,0,FALSE
1062,21.853806,2,1,0,0,FALSE
1031,21.575924,2,1,0,0,FALSE
1058,21.71615,2,1,0,0,FALSE
1080,22.119347,2,1,0,0,FALSE
1086,22.146515,2,1,0,0,FALSE
1006,19.022797,2,1,0,0,FALSE
1019,19.969011,2,1,0,0,FALSE
1043,20.483971,2,1,0,0,FALSE
1038,20.400528,2,1,0,0,FALSE
1087,23.513756,1,1,1,1,TRUE
1110,23.585396,1,1,1,1,FALSE
1120,25.236359,1,1,1,1,TRUE
1119,23.698231,1,1,1,1,FALSE
1100,24.405731,1,1,1,1,FALSE
1122,21.987366,1,1,1,1,FALSE
1083,46.598858,1,1,1,1,FALSE
1130,23.679264,1,1,1,1,FALSE
1120,46.504505,1,1,1,1,FALSE
1110,44.875648,1,1,1,1,TRUE
1090,22.15435,1,1,1,1,TRUE
1088,44.89468,1,1,1,1,TRUE
1121,22.948215,1,1,1,1,TRUE
1117,24.659252,1,1,1,1,FALSE
1090,23.744411,1,1,1,1,TRUE
1085,23.409372,1,1,1,1,FALSE
1106,22.637753,1,1,1,1,TRUE
1121,24.656261,1,1,1,1,TRUE
1108,24.610241,1,1,1,1,TRUE
1113,21.984819,1,1,1,1,TRUE
1114,23.203205,4,1,1,1,TRUE
1087,23.196194,4,1,1,1,TRUE
1092,23.701874,4,1,1,1,TRUE
1099,23.387585,4,1,1,1,TRUE
1111,22.654865,4,1,1,1,FALSE
1136,47.995697,4,1,1,1,TRUE
1140,23.318851,4,1,1,1,FALSE
1080,23.043827,4,1,1,1,TRUE
1108,23.976084,4,1,1,1,FALSE
1107,23.196575,4,1,1,1,TRUE
1103,22.782261,4,1,1,1,TRUE
1106,23.461876,4,1,1,1,FALSE
1100,22.951397,4,1,1,1,TRUE
1104,22.136288,4,1,1,1,TRUE
1090,20.925201,4,1,1,1,FALSE
1128,25.227818,4,1,1,1,FALSE
1119,24.880913,4,1,1,1,TRUE
1133,47.909286,4,1,1,1,FALSE
1131,20.961939,4,1,1,1,TRUE
1070,44.230087,4,1,1,1,FALSE
1108,23.347307,1,1,0,0,FALSE
1093,23.244991,1,1,0,0,FALSE
1065,48.57835,1,1,0,0,FALSE
1118,46.326515,1,1,0,0,FALSE
1123,45.532692,1,1,0,0,FALSE
1088,21.922192,1,1,0,0,FALSE
1096,44.722614,1,1,0,0,FALSE
1105,23.434299,1,1,0,0,FALSE
1121,25.057667,1,1,0,0,FALSE
1126,23.322876,1,1,0,0,FALSE
1064,21.387964,1,1,0,0,FALSE
1093,23.352638,1,1,0,0,FALSE
1097,22.434937,1,1,0,0,FALSE
1054,21.608192,1,1,0,0,FALSE
1092,21.25775,1,1,0,0,FALSE
1095,23.445648,1,1,0,0,FALSE
1148,25.346397,1,1,0,0,FALSE
1090,22.909302,1,1,0,0,FALSE
1106,23.227329,1,1,0,0,FALSE
1109,23.584217,1,1,0,0,FALSE
1109,23.552633,2,1,1,1,FALSE
1098,46.604481,2,1,1,1,TRUE
1126,24.36397,2,1,1,1,TRUE
1090,46.431076,2,1,1,1,TRUE
1120,24.582003,2,1,1,1,FALSE
1086,45.967087,2,1,1,1,TRUE
1145,25.298134,2,1,1,1,TRUE
1107,23.620804,2,1,1,1,TRUE
1098,24.359131,2,1,1,1,FALSE
1097,21.361023,2,1,1,1,TRUE
1073,22.448311,2,1,1,1,TRUE
1148,25.256008,2,1,1,1,TRUE
1111,23.129436,2,1,1,1,FALSE
1128,22.318375,2,1,1,1,TRUE
1084,47.04578,2,1,1,1,TRUE
1116,22.635479,2,1,1,1,TRUE
1117,24.14397,2,1,1,1,FALSE
1140,24.894707,2,1,1,1,FALSE
1118,46.040974,2,1,1,1,TRUE
1175,25.874592,2,1,1,1,TRUE
1093,23.456066,4,1,1,0,FALSE
1075,22.281797,4,1,1,0,FALSE
1078,48.666866,4,1,1,0,FALSE
1084,23.204201,4,1,1,0,FALSE
1080,45.451962,4,1,1,0,FALSE
1089,22.827854,4,1,1,0,FALSE
1111,24.127384,4,1,1,0,FALSE
1126,22.86594,4,1,1,0,TRUE
1089,22.829788,4,1,1,0,FALSE
1121,23.631977,4,1,1,0,FALSE
1125,46.47261,4,1,1,0,FALSE
1143,24.905319,4,1,1,0,FALSE
1090,23.581978,4,1,1,0,FALSE
1114,24.284115,4,1,1,0,FALSE
1132,47.418507,4,1,1,0,FALSE
1103,22.943779,4,1,1,0,FALSE
1079,22.760502,4,1,1,0,FALSE
1110,23.148136,4,1,1,0,FALSE
1090,23.202656,4,1,1,0,FALSE
1134,25.131983,4,1,1,0,FALSE
1153,24.941566,2,1,0,1,FALSE
1143,24.626202,2,1,0,1,FALSE
1105,24.87384,2,1,0,1,FALSE
1130,24.552547,2,1,0,1,FALSE
1149,47.752354,2,1,0,1,FALSE
1124,22.032246,2,1,0,1,FALSE
1156,48.105042,2,1,0,1,FALSE
1115,25.331604,2,1,0,1,FALSE
1099,23.165773,2,1,0,1,FALSE
1114,23.901968,2,1,0,1,FALSE
1082,46.151611,2,1,0,1,FALSE
1116,22.285847,2,1,0,1,FALSE
1094,45.179527,2,1,0,1,FALSE
1103,24.512794,2,1,0,1,FALSE
1091,23.275002,2,1,0,1,FALSE
1104,47.877159,2,1,0,1,FALSE
1079,22.966866,2,1,0,1,FALSE
1132,24.789145,2,1,0,1,FALSE
1114,46.679104,2,1,0,1,FALSE
1137,25.507156,2,1,0,1,FALSE
1091,23.373985,4,1,0,1,FALSE
1162,25.63443,4,1,0,1,FALSE
1106,24.726114,4,1,0,1,FALSE
1095,22.42108,4,1,0,1,FALSE
1095,23.954567,4,1,0,1,FALSE
1118,47.831932,4,1,0,1,FALSE
1101,21.854649,4,1,0,1,FALSE
1131,24.32563,4,1,0,1,FALSE
1115,23.67601,4,1,0,1,FALSE
1106,45.419975,4,1,0,1,FALSE
1117,22.987633,4,1,0,1,FALSE
1104,24.225399,4,1,0,1,FALSE
1117,24.558819,4,1,0,1,FALSE
1106,22.885471,4,1,0,1,FALSE
1077,22.995964,4,1,0,1,FALSE
1136,24.560406,4,1,0,1,FALSE
1104,22.841991,4,1,0,1,FALSE
1109,23.676239,4,1,0,1,FALSE
1095,22.328278,4,1,0,1,FALSE
1103,22.542416,4,1,0,1,FALSE
1094,46.011803,2,1,1,0,FALSE
1082,24.010422,2,1,1,0,FALSE
1117,23.897377,2,1,1,0,FALSE
1099,47.009373,2,1,1,0,FALSE
1081,22.406099,2,1,1,0,FALSE
1098,24.337135,2,1,1,0,FALSE
1110,23.769718,2,1,1,0,FALSE
1102,45.668381,2,1,1,0,FALSE
1084,45.952477,2,1,1,0,FALSE
1099,24.007088,2,1,1,0,FALSE
1136,23.411125,2,1,1,0,FALSE
1102,23.443199,2,1,1,0,FALSE
1083,22.623726,2,1,1,0,FALSE
1102,23.917006,2,1,1,0,FALSE
1122,23.46743,2,1,1,0,FALSE
1106,23.377953,2,1,1,0,FALSE
1116,23.34461,2,1,1,0,FALSE
1131,24.214138,2,1,1,0,FALSE
1110,47.098911,2,1,1,0,FALSE
1107,23.577099,2,1,1,0,FALSE
1106,22.743946,4,1,0,0,FALSE
1079,45.029514,4,1,0,0,FALSE
1082,45.363327,4,1,0,0,FALSE
1119,23.671644,4,1,0,0,FALSE
1104,23.551888,4,1,0,0,FALSE
1137,25.679865,4,1,0,0,FALSE
1184,26.549261,4,1,0,0,FALSE
1109,23.205936,4,1,0,0,FALSE
1090,44.970707,4,1,0,0,FALSE
1097,24.06514,4,1,0,0,FALSE
1093,21.935131,4,1,0,0,FALSE
1107,22.444496,4,1,0,0,FALSE
1126,21.788994,4,1,0,0,FALSE
1093,22.86804,4,1,0,0,FALSE
1084,23.247093,4,1,0,0,FALSE
1097,22.911957,4,1,0,0,FALSE
1081,23.069471,4,1,0,0,FALSE
1104,23.943951,4,1,0,0,FALSE
1114,23.492977,4,1,0,0,FALSE
1079,22.981052,4,1,0,0,FALSE
1121,46.180092,1,1,0,1,FALSE
1158,48.167934,1,1,0,1,FALSE
1123,23.782646,1,1,0,1,FALSE
1082,22.563271,1,1,0,1,FALSE
1107,24.780266,1,1,0,1,FALSE
1110,24.649002,1,1,0,1,FALSE
1112,24.061571,1,1,0,1,FALSE
1092,24.193235,1,1,0,1,FALSE
1098,23.602615,1,1,0,1,FALSE
1108,23.654636,1,1,0,1,FALSE
1102,24.399651,1,1,0,1,FALSE
1104,23.515308,1,1,0,1,FALSE
1094,23.015057,1,1,0,1,FALSE
1096,45.029358,1,1,0,1,FALSE
1120,24.04113,1,1,0,1,FALSE
1105,24.657978,1,1,0,1,FALSE
1100,24.189653,1,1,0,1,FALSE
1101,22.975605,1,1,0,1,FALSE
1090,22.557905,1,1,0,1,FALSE
1116,23.365864,1,1,0,1,FALSE
1140,47.648235,1,1,1,0,FALSE
1120,47.98288,1,1,1,0,FALSE
1112,24.486092,1,1,1,0,FALSE
1121,24.26684,1,1,1,0,FALSE
1112,22.954647,1,1,1,0,FALSE
1079,22.907768,1,1,1,0,FALSE
1110,24.056862,1,1,1,0,FALSE
1124,23.488991,1,1,1,0,FALSE
1083,46.175671,1,1,1,0,FALSE
1104,23.358982,1,1,1,0,FALSE
1134,23.792439,1,1,1,0,FALSE
1112,24.596439,1,1,1,0,FALSE
1107,46.240463,1,1,1,0,FALSE
1110,23.391975,1,1,1,0,FALSE
1110,48.815975,1,1,1,0,FALSE
1109,24.162235,1,1,1,0,FALSE
1068,22.238449,1,1,1,0,FALSE
1097,22.690136,1,1,1,0,FALSE
1138,25.079319,1,1,1,0,FALSE
1064,22.408115,1,1,1,0,FALSE
1143,24.278923,2,1,0,0,FALSE
1129,23.194145,2,1,0,0,FALSE
1108,23.628574,2,1,0,0,FALSE
1108,21.105701,2,1,0,0,FALSE
1123,23.107128,2,1,0,0,FALSE
1100,23.674145,2,1,0,0,FALSE
1078,23.922401,2,1,0,0,FALSE
1127,23.565502,2,1,0,0,FALSE
1083,21.831879,2,1,0,0,FALSE
1101,18.453648,2,1,0,0,FALSE
1120,24.610485,2,1,0,0,FALSE
1129,24.364397,2,1,0,0,FALSE
1104,23.125866,2,1,0,0,FALSE
1096,22.882706,2,1,0,0,FALSE
1116,24.848858,2,1,0,0,FALSE
1136,24.213314,2,1,0,0,FALSE
1085,22.917316,2,1,0,0,FALSE
1114,45.661873,2,1,0,0,FALSE
1097,20.201458,2,1,0,0,FALSE
1097,23.264589,2,1,0,0,FALSE
1140,26.002083,2,1,1,1,FALSE
1184,26.824205,2,1,1,1,TRUE
1192,26.523598,2,1,1,1,TRUE
1170,25.366856,2,1,1,1,TRUE
1199,49.249416,2,1,1,1,TRUE
1191,27.479719,2,1,1,1,FALSE
1170,49.12373,2,1,1,1,TRUE
1153,49.002014,2,1,1,1,TRUE
1175,48.284088,2,1,1,1,TRUE
1183,27.648464,2,1,1,1,TRUE
1143,26.426182,2,1,1,1,TRUE
1161,25.893499,2,1,1,1,TRUE
1192,26.857327,2,1,1,1,TRUE
1202,47.935577,2,1,1,1,TRUE
1190,48.439568,2,1,1,1,TRUE
1143,26.067829,2,1,1,1,TRUE
1179,48.373314,2,1,1,1,TRUE
1182,48.584942,2,1,1,1,TRUE
1167,26.333641,2,1,1,1,TRUE
1148,46.722023,2,1,1,1,TRUE
1193,48.407589,1,1,0,1,FALSE
1146,47.247467,1,1,0,1,FALSE
1198,48.459949,1,1,0,1,FALSE
1171,25.553635,1,1,0,1,FALSE
1178,27.62512,1,1,0,1,FALSE
1173,28.49794,1,1,0,1,FALSE
1175,49.942211,1,1,0,1,FALSE
1171,47.274647,1,1,0,1,FALSE
1182,26.308578,1,1,0,1,FALSE
1198,49.88562,1,1,0,1,FALSE
1181,26.443993,1,1,0,1,FALSE
1160,23.792519,1,1,0,1,FALSE
1170,26.231117,1,1,0,1,FALSE
1159,47.025318,1,1,0,1,FALSE
1193,27.176622,1,1,0,1,FALSE
1141,47.153839,1,1,0,1,FALSE
1147,26.344517,1,1,0,1,FALSE
1156,25.077038,1,1,0,1,FALSE
